0,0.232453727826715,0.05023722132913858,0.01034419088828882
0.2,0.2326070340857465,0.04423076301627863,0.01035782049571281
0.4,0.2310845641829958,0.05046067664626547,0.01029868893104749
0.6000000000000001,0.253178790852057,0.06468433253538602,0.01129598098226267
0.8,0.2375683108592953,0.08916596198958386,0.01062615966779405
1,0.2512077681730363,0.0534236800281039,0.01121853365067357
1.2,0.2391221577099005,0.03338592311386771,0.01066971588487066
1.4,0.2399765817628788,0.05124090442434591,0.01073148085769123
1.6,0.2423582824506739,0.09220999027745654,0.01089531078633456
1.8,0.2554361135656522,0.06315128389793846,0.01144956969570986
2,0.2471405486647519,0.09558588754023858,0.01113950240257309
2.2,0.2458199732074382,0.03299893788081057,0.01098729654186837
2.4,0.2598824015915091,0.06302001075218695,0.01167205829000732
2.6,0.2531185791329533,0.09901429625274234,0.01145205700271379
2.8,0.2502563667960353,0.06743314695109405,0.01126970015025627
3,0.2494619848177728,0.05483501249677909,0.01121355271502013
3.2,0.2637474953261221,0.03518428849812329,0.01180586293706562
3.4,0.261701060654873,0.07628463747869578,0.01182652411989825
3.6,0.269345908956539,0.09416032794795572,0.01222534225478397
3.8,0.2533251367990057,0.01587574537765718,0.01129500517544638
4,0.277818380627041,0.09183613506117169,0.01261787683117964
4.2,0.2596031469505247,0.0923369756940895,0.01182225138346037
4.4,0.2733871893300535,0.03285793820695419,0.01224205139906172
4.600000000000001,0.2768038335769031,0.06455385048742726,0.0125084767049221
4.800000000000001,0.2620860021850699,0.06309664479049115,0.01185687462756893
5,0.2742656807676063,0.06708145356353,0.01241855051768149
5.2,0.2805977668496487,0.02573484639125193,0.01253900324505583
5.4,0.2895231961249417,0.09061464511189947,0.01320608136388571
5.600000000000001,0.2799844260175081,0.06211685916658209,0.0126695823434086
5.800000000000001,0.2888690010619005,0.06816102452478226,0.01309538422921801
6,0.2847964447767136,0.06453442250240948,0.01290419829091588
6.2,0.285515625871835,0.06740238139356246,0.0129550646561674
6.4,0.2877310551680432,0.06615665281635456,0.01305239750219056
6.600000000000001,0.2890145349151118,0.06136322004629254,0.01308976762695134
6.800000000000001,0.286145292266401,0.07289764513977215,0.01302798803165951
7,0.2879876462436271,0.07345023078398155,0.01311826008220899
7.2,0.2953338966624403,0.06673265122448614,0.01341091692387238
7.4,0.2927747260229074,0.07066289870229298,0.01332496087642762
7.600000000000001,0.2967855584128025,0.03133767644909266,0.01327537641863059
7.800000000000001,0.3026022258208579,0.06258283857315017,0.01371917055443467
8,0.3107763226694794,0.06825255620343949,0.01411766009963293
8.200000000000001,0.3121363343271275,0.1036667180623501,0.0144060294100059
8.4,0.2971595284336535,0.07695713235362006,0.01358201547591494
8.6,0.31385869452539,0.1053876779062656,0.01451095914584323
8.800000000000001,0.3021774416477792,0.05072965498541814,0.01363396530289075
9,0.310945863124485,0.0949386904764228,0.01432763326351869
9.200000000000001,0.3082157355635757,0.07864788283370651,0.01409872348962446
9.4,0.325498053663315,0.1051985006894982,0.015054748931507
9.600000000000001,0.3086618944484681,0.07799213465099233,0.01412189945952939
9.800000000000001,0.3333511502143259,0.09410677138903799,0.0153304601653126
10,0.3081179377427548,0.04766293888090455,0.01387125148025021
10.2,0.3325765178044389,0.06494227119479341,0.01507751818483715
10.4,0.318080853059391,0.07764949236944135,0.01454582502504285
10.6,0.3407225294282508,0.09550238166244515,0.01568518246814958
10.8,0.3407518845598343,0.103915431892449,0.0157613678733899
11,0.3362138973178738,0.05355482111976368,0.01514136719906149
11.2,0.3310953211187835,0.05200975352695811,0.01490268255891143
11.4,0.3352447494486556,0.07914468720211546,0.01532020602538614
11.6,0.3325689065314019,0.04681946045225663,0.01491598300836205
11.8,0.3366241123752121,0.07951988632654611,0.01538684815588756
12,0.3379926330269794,0.04666840034072538,0.01514377671422206
12.2,0.349473661494812,0.07499721789613671,0.01590562980177742
12.4,0.3425750183163471,0.08200569412134588,0.01567259042222669
12.6,0.3493123998463007,0.06526323556018211,0.01580357691609197
12.8,0.4178526783757263,0.03451652520082293,0.01847265549473308
13,0.3496047579561012,0.07636222947329109,0.01592308677374852
13.2,0.4222138308569039,0.03583009777718115,0.01865619389410629
13.4,0.3553367636784776,0.07493338085092327,0.01615477653862992
13.6,0.3617904297182397,0.07711404588840914,0.0164551631757104
13.8,0.3819163122194596,0.07858483896944618,0.01733885256115039
14,0.3797938197717312,0.08311227521444481,0.01729354547143218
14.2,0.382278140808907,0.05460698052158487,0.01708770014192262
14.4,0.3882335090853271,0.04884307566114652,0.01727415322150926
14.6,0.4407667619099154,0.03387993594334517,0.01936079884082194
14.8,0.3728752267662457,0.06444455488809553,0.01677501274044749
15,0.3883895153747662,0.0801659807543802,0.01761772560362772
15.2,0.3846384316691645,0.04908037465183318,0.01709025944682944
15.4,0.4017886078851595,0.08138748681415407,0.01819940954290051
15.6,0.3981624035781429,0.0789634502877223,0.01801048319860377
15.8,0.3881234424452975,0.07561411410719043,0.01753511774166127
16,0.3957351455089223,0.07589881534758902,0.01785898857194285
16.2,0.4585323834252246,0.04200466470388468,0.02011598827540528
16.4,0.4001743135266593,0.07626111245139033,0.01804138957395968
16.6,0.4613798987584749,0.07463875153075911,0.02062460169773202
16.8,0.4708718365121309,0.04505948231926197,0.02063902938187839
17,0.4715511904727153,0.08224473830003849,0.02113717428093042
17.2,0.4807192617827544,0.07924305614137567,0.0214780815798177
17.4,0.4338452793613461,0.07894048130076116,0.01947315932576571
17.6,0.4810639190332389,0.07899547800266192,0.0214682014068084
17.8,0.4280542096210217,0.04046132909992078,0.01868696656874886
18,0.4864388145582758,0.04334379747690708,0.02118310246016134
18.2,0.4883846427960983,0.04549399331141017,0.02127817000660175
18.4,0.4915882166421401,0.05902476094344311,0.02158638820203616
18.6,0.4983760835272582,0.07097107049755264,0.02202669863943777
